location_id,vector_id,water,vegetation,temperature,elevation,erosion,scale,density,built,tech,light,fauna,weirdness,sound,dynamic
17948,246,1.4,1.5,0.3,1.9,2.8,1.3,0.4,1.5,0.2,2.1,1.0,1.7,2.4,2.1
17949,157,2.4,2.0,0.8,2.1,2.5,0.7,2.6,0.1,1.1,0.2,2.7,1.0,0.8,0.0
17950,376,1.4,2.9,0.3,1.5,2.4,2.1,1.5,0.2,1.6,1.9,0.7,1.2,0.0,2.9
17951,380,2.3,1.3,1.1,0.5,2.3,0.6,0.7,2.2,2.3,0.8,2.3,2.2,0.6,0.7
17952,182,1.4,1.8,2.7,0.4,1.3,1.0,2.7,2.3,1.8,1.1,0.9,1.9,0.6,0.7
17953,384,2.9,1.1,0.1,0.6,2.3,0.7,2.4,1.7,2.3,0.5,0.9,1.9,0.1,1.8
17954,252,1.6,0.5,2.8,0.1,0.9,0.4,0.7,0.1,2.7,2.9,1.1,0.1,0.6,1.8
17955,387,2.6,0.5,2.0,0.3,1.9,0.2,0.3,1.9,2.1,0.7,0.7,0.7,2.9,2.6
17956,253,2.9,2.9,0.8,3.0,2.6,2.2,0.8,2.6,0.5,0.3,2.4,0.8,2.0,0.4
17957,250,2.8,0.9,1.3,1.8,0.4,2.7,0.2,0.4,2.7,2.2,0.0,1.3,2.2,2.6
17958,183,1.7,0.2,1.2,2.7,2.0,1.5,1.5,1.4,1.1,2.6,0.1,2.7,1.5,1.6
17959,388,2.4,1.9,1.6,1.2,2.3,0.7,2.0,2.3,2.3,1.0,0.1,1.5,1.9,1.2
17960,161,0.5,1.5,1.6,3.0,3.0,0.9,2.2,1.8,1.4,0.6,2.3,0.5,1.7,0.8
17961,159,1.4,0.4,2.1,0.4,0.3,2.3,2.0,1.0,0.8,2.5,2.6,1.3,1.6,2.9
17962,392,1.9,2.5,2.6,1.0,0.7,1.5,1.3,3.0,0.9,3.0,2.2,2.6,0.6,0.4
17963,386,2.5,2.4,3.0,2.9,1.8,1.9,1.6,0.1,1.9,2.1,1.5,0.6,1.2,1.5
17964,254,2.5,2.7,2.2,0.4,2.0,1.1,2.9,2.3,1.8,1.2,0.3,0.1,2.4,0.7
17965,389,1.2,0.1,2.7,2.9,0.5,2.2,2.4,2.3,2.5,1.5,1.4,2.4,0.9,0.6
17966,178,1.6,2.4,0.3,1.4,1.3,1.7,1.8,1.2,2.9,0.4,1.5,0.3,2.8,3.0
17967,395,0.4,1.5,1.7,0.9,0.4,2.9,2.7,2.1,0.5,2.1,2.0,0.1,0.3,2.4
17968,184,2.8,1.7,1.7,0.5,1.6,1.2,2.8,1.6,2.4,0.6,1.3,1.7,0.5,0.9
17969,257,2.9,0.0,1.8,2.2,2.7,1.2,1.9,2.8,1.1,0.4,2.5,1.1,0.2,0.6
17970,398,1.1,0.2,2.6,3.0,1.4,0.4,0.4,1.7,2.7,0.6,0.5,2.3,0.7,1.6
17971,258,2.0,2.8,1.8,1.5,0.4,1.8,0.6,2.8,0.4,2.1,1.3,2.5,2.0,0.5
17972,163,2.4,2.8,1.4,2.5,0.5,1.7,0.8,0.8,1.9,2.9,0.9,0.5,2.8,1.3
17973,162,1.0,1.6,2.5,2.4,0.6,2.8,1.8,0.4,1.9,0.7,2.2,2.7,0.7,2.7
17974,260,0.3,1.6,0.9,2.7,0.5,1.8,0.6,0.9,0.9,0.6,0.4,3.0,2.7,0.7
17975,187,0.9,3.0,0.6,0.7,2.9,1.0,0.1,0.3,1.7,2.0,1.7,0.1,2.5,0.5
17976,264,1.3,0.3,1.7,0.7,2.3,1.7,1.4,0.4,2.0,1.9,1.0,1.0,1.7,0.1
17977,165,1.3,0.8,0.4,2.9,1.6,1.5,0.3,0.7,0.2,0.8,1.3,2.6,2.2,0.3
17978,186,1.1,2.3,0.4,2.9,1.5,2.0,0.5,0.1,1.7,0.3,1.8,2.5,0.2,2.4
17979,164,1.6,1.6,0.5,2.5,0.8,3.0,0.3,1.5,2.5,1.8,0.1,2.2,2.4,0.4
17980,265,2.0,1.4,2.2,1.1,1.2,2.5,2.0,1.2,2.2,0.0,2.3,2.7,1.4,0.6
17981,189,0.9,2.9,1.9,0.0,1.0,0.5,0.1,0.5,1.2,2.3,0.6,2.9,2.2,2.3
17982,270,0.2,0.1,0.9,1.1,2.8,0.3,2.5,1.1,1.6,1.9,3.0,0.8,2.0,2.4
17983,194,0.3,2.8,0.8,1.4,2.9,0.5,0.1,2.2,0.7,0.0,0.2,1.6,2.0,1.4
17984,271,1.2,0.8,1.6,1.2,1.9,1.3,0.7,0.6,0.5,1.0,0.5,0.0,1.0,0.2
17985,197,1.4,2.6,1.6,0.7,2.0,0.9,0.2,1.7,0.3,1.9,2.3,2.6,3.0,2.4
17986,255,0.9,0.2,1.4,1.3,0.5,1.6,2.1,2.8,1.1,0.5,1.4,1.7,1.9,1.9
17987,168,0.1,1.6,1.5,1.9,0.3,2.2,0.3,0.2,1.7,2.3,0.0,1.4,0.2,0.5
17988,167,2.8,0.8,2.3,0.6,2.0,1.5,2.0,2.1,0.0,0.1,2.2,0.9,0.8,1.9
17989,166,2.7,1.1,0.7,0.0,1.7,1.1,1.2,0.4,2.4,1.7,0.0,0.0,1.0,0.2
17990,273,1.4,2.4,2.1,2.8,2.1,1.8,2.2,3.0,1.7,2.6,2.2,0.8,1.8,1.1
17991,274,2.5,0.3,2.3,0.6,1.9,0.7,2.7,0.9,1.4,0.8,0.7,0.2,0.9,0.1
17992,170,0.2,0.3,2.7,2.0,2.4,2.2,0.4,0.5,2.4,2.1,2.6,2.9,2.2,0.9
17993,200,1.5,2.2,3.0,0.6,0.1,1.8,2.3,0.0,0.4,0.9,2.8,0.9,1.7,0.1
17994,198,1.5,2.3,1.3,1.8,2.0,2.5,3.0,2.7,2.5,1.1,0.9,0.1,0.7,2.9
17995,201,1.0,1.7,0.2,2.6,1.2,1.3,0.4,0.9,0.7,2.9,2.4,0.7,0.4,2.5
17996,275,0.2,2.9,0.6,0.0,0.3,2.4,1.1,2.5,2.2,2.3,1.5,1.7,0.7,2.1
17997,203,0.9,2.7,0.2,0.2,1.1,2.8,0.5,0.9,1.1,2.9,1.4,1.2,1.0,2.6
17998,266,0.3,0.2,1.8,2.8,2.3,2.6,1.4,1.8,2.3,1.7,1.9,2.2,1.2,1.0
17999,172,0.5,1.4,0.0,1.9,0.7,0.5,1.4,2.7,2.4,2.5,0.2,1.9,2.9,0.5
18000,278,1.0,0.9,0.2,1.8,2.5,2.8,1.0,0.3,2.0,1.2,2.6,1.1,0.0,1.4
18001,279,1.6,0.1,1.4,1.1,1.4,1.6,2.4,1.2,0.5,0.7,1.2,1.6,2.3,0.6
18002,204,1.7,0.1,0.2,2.5,1.1,0.0,1.2,2.4,2.7,2.2,0.6,0.5,0.6,2.4
18003,175,2.2,1.9,2.5,1.6,2.5,1.2,0.6,0.3,1.4,2.0,0.0,1.9,0.2,0.6
18004,282,1.3,1.0,0.1,0.1,0.1,0.5,1.5,2.8,1.9,1.2,0.5,1.7,1.4,2.0
18005,171,2.1,2.6,1.0,1.5,0.1,3.0,2.9,0.3,2.8,1.3,0.5,1.1,2.9,1.9
18006,283,0.8,1.8,2.8,0.7,1.8,1.7,2.7,0.2,1.6,0.2,3.0,0.2,1.1,1.2
18007,277,0.6,1.4,2.0,1.7,1.7,2.7,1.0,0.3,2.3,0.2,2.1,1.0,0.9,1.7
18008,207,0.9,2.1,0.0,0.1,1.7,0.3,1.6,0.8,2.7,0.1,0.3,0.5,1.4,1.2
18009,173,2.9,0.7,1.2,0.4,2.7,0.6,1.1,2.9,1.9,1.2,1.8,0.4,2.2,1.5
18010,206,1.9,2.8,2.1,0.6,2.3,0.3,0.9,0.4,2.2,1.5,2.2,1.2,2.4,0.5
18011,178,1.6,2.4,0.3,1.4,1.3,1.7,1.8,1.2,2.9,0.4,1.5,0.3,2.8,3.0
18012,176,2.0,2.2,1.7,3.0,1.2,0.8,1.5,0.6,2.2,2.2,1.2,0.9,2.0,0.7
18013,205,1.1,2.8,2.8,1.5,2.0,2.8,1.3,0.8,1.4,1.5,2.7,2.1,2.6,1.6
18014,182,1.4,1.8,2.7,0.4,1.3,1.0,2.7,2.3,1.8,1.1,0.9,1.9,0.6,0.7
18015,183,1.7,0.2,1.2,2.7,2.0,1.5,1.5,1.4,1.1,2.6,0.1,2.7,1.5,1.6
18016,286,2.8,2.9,0.7,2.0,1.9,2.7,1.4,0.1,2.3,2.1,1.6,1.6,2.1,0.0
18017,210,1.9,2.3,0.6,2.1,0.8,1.2,1.0,0.1,2.5,1.2,2.5,2.9,1.6,0.2
18018,208,2.1,0.3,0.6,1.3,3.0,1.8,0.8,1.3,1.3,0.8,2.0,1.4,2.6,1.7
18019,212,0.7,3.0,2.5,0.8,1.4,1.9,2.5,1.6,0.0,2.4,0.5,2.9,2.7,2.8
18020,187,0.9,3.0,0.6,0.7,2.9,1.0,0.1,0.3,1.7,2.0,1.7,0.1,2.5,0.5
18021,287,0.8,1.6,2.9,0.5,2.5,1.3,1.7,1.2,1.5,1.1,0.2,2.3,1.9,1.3
18022,189,0.9,2.9,1.9,0.0,1.0,0.5,0.1,0.5,1.2,2.3,0.6,2.9,2.2,2.3
18023,289,0.7,1.4,1.4,0.1,0.2,0.1,2.8,0.9,0.4,2.8,1.6,2.3,2.1,0.0
18024,184,2.8,1.7,1.7,0.5,1.6,1.2,2.8,1.6,2.4,0.6,1.3,1.7,0.5,0.9
18025,215,1.5,1.4,0.4,1.6,0.2,2.7,1.0,1.9,3.0,1.8,2.5,0.5,0.6,2.1
18026,288,0.2,1.6,1.0,0.5,2.7,2.1,1.3,2.4,0.5,0.6,2.4,0.2,2.6,0.8
18027,186,1.1,2.3,0.4,2.9,1.5,2.0,0.5,0.1,1.7,0.3,1.8,2.5,0.2,2.4
18028,220,0.9,1.1,2.4,0.1,2.4,1.4,0.2,2.5,2.6,0.3,1.4,0.9,2.4,1.9
18029,284,0.2,0.5,0.6,3.0,1.3,0.3,1.9,1.8,2.4,1.4,2.1,0.6,1.3,2.7
18030,216,1.7,2.9,2.4,2.4,2.1,2.8,0.5,2.8,0.6,0.9,2.0,2.7,0.5,1.7
18031,292,2.8,2.2,0.8,2.9,3.0,2.5,2.0,0.6,1.7,1.7,1.9,0.3,2.0,2.9
18032,293,2.2,2.6,2.0,0.9,2.7,1.2,0.7,1.7,3.0,1.7,1.9,1.9,1.5,2.6
18033,221,2.2,0.6,0.1,2.0,0.1,0.2,1.8,2.9,1.6,0.6,2.7,2.0,2.7,0.1
18034,197,1.4,2.6,1.6,0.7,2.0,0.9,0.2,1.7,0.3,1.9,2.3,2.6,3.0,2.4
18035,222,1.1,1.3,2.4,2.3,2.3,1.5,0.9,1.1,3.0,2.7,2.3,1.7,0.4,1.8
18036,194,0.3,2.8,0.8,1.4,2.9,0.5,0.1,2.2,0.7,0.0,0.2,1.6,2.0,1.4
18037,294,2.7,0.2,0.4,1.6,2.8,2.0,1.4,2.7,0.4,1.0,1.7,0.7,1.1,3.0
18038,200,1.5,2.2,3.0,0.6,0.1,1.8,2.3,0.0,0.4,0.9,2.8,0.9,1.7,0.1
18039,198,1.5,2.3,1.3,1.8,2.0,2.5,3.0,2.7,2.5,1.1,0.9,0.1,0.7,2.9
18040,295,1.2,1.9,1.8,2.3,1.9,1.6,1.6,2.6,0.1,0.4,2.9,0.1,2.6,1.4
18041,296,1.4,1.8,0.6,2.7,2.6,1.6,2.4,1.6,1.5,1.3,1.3,1.5,1.4,2.5
18042,224,0.2,0.1,0.3,2.1,1.6,0.1,1.1,0.7,2.6,1.0,0.0,2.9,0.2,0.9
18043,297,0.2,2.1,1.8,0.7,0.6,2.1,1.8,0.4,2.8,2.5,1.1,2.6,1.2,0.5
18044,225,0.7,1.4,1.6,0.4,1.9,0.6,0.0,0.5,1.4,2.9,1.7,1.7,1.1,1.1
18045,203,0.9,2.7,0.2,0.2,1.1,2.8,0.5,0.9,1.1,2.9,1.4,1.2,1.0,2.6
18046,302,1.7,0.0,1.2,2.3,1.5,1.9,2.8,0.1,0.2,2.9,1.2,0.8,2.8,0.3
18047,226,1.5,2.4,0.7,2.2,0.1,1.0,0.2,1.9,1.3,2.3,1.0,1.3,2.3,1.1
18048,227,0.6,1.6,0.3,0.8,2.0,0.5,0.0,1.4,1.2,0.3,1.4,0.3,2.9,1.0
18049,300,1.9,0.6,1.4,0.9,2.4,1.4,2.1,1.2,1.8,1.8,1.2,1.1,0.5,2.7
18050,304,2.0,0.7,0.6,1.2,1.2,0.9,2.7,2.0,0.8,1.5,1.2,1.4,1.1,1.7
18051,201,1.0,1.7,0.2,2.6,1.2,1.3,0.4,0.9,0.7,2.9,2.4,0.7,0.4,2.5
18052,204,1.7,0.1,0.2,2.5,1.1,0.0,1.2,2.4,2.7,2.2,0.6,0.5,0.6,2.4
18053,205,1.1,2.8,2.8,1.5,2.0,2.8,1.3,0.8,1.4,1.5,2.7,2.1,2.6,1.6
18054,305,1.1,1.8,0.1,2.0,0.9,2.6,2.8,0.3,2.2,2.9,2.9,2.5,2.1,0.8
18055,307,2.2,0.5,2.9,2.6,1.1,0.1,1.5,0.0,1.0,1.5,2.7,2.8,0.4,1.7
18056,291,0.6,1.7,0.4,0.6,0.3,2.3,2.8,2.1,2.5,2.2,1.5,2.4,0.8,2.6
18057,228,2.1,0.9,2.0,0.0,2.2,1.4,1.3,0.7,2.6,2.6,1.0,1.0,2.4,2.6
18058,309,1.2,2.9,1.5,0.3,2.5,1.0,1.4,1.5,2.5,0.6,3.0,2.4,2.5,2.3
18059,206,1.9,2.8,2.1,0.6,2.3,0.3,0.9,0.4,2.2,1.5,2.2,1.2,2.4,0.5
18060,235,2.0,2.0,2.8,2.7,1.6,2.5,1.8,2.0,0.1,1.7,0.5,2.6,2.7,0.5
18061,229,0.1,2.5,1.6,1.9,1.7,0.8,0.9,0.8,1.2,1.3,2.2,2.2,2.5,2.8
18062,230,0.8,0.9,1.1,1.6,1.6,0.7,0.7,2.1,1.1,1.9,1.1,0.4,1.3,0.2
18063,311,2.8,0.7,1.2,1.0,0.7,0.5,2.8,1.5,2.6,2.5,0.1,2.0,2.0,2.2
18064,207,0.9,2.1,0.0,0.1,1.7,0.3,1.6,0.8,2.7,0.1,0.3,0.5,1.4,1.2
18065,210,1.9,2.3,0.6,2.1,0.8,1.2,1.0,0.1,2.5,1.2,2.5,2.9,1.6,0.2
18066,208,2.1,0.3,0.6,1.3,3.0,1.8,0.8,1.3,1.3,0.8,2.0,1.4,2.6,1.7
18067,324,2.4,0.7,1.3,2.3,0.6,0.5,1.3,2.9,2.0,0.9,0.4,0.5,3.0,2.3
18068,250,2.8,0.9,1.3,1.8,0.4,2.7,0.2,0.4,2.7,2.2,0.0,1.3,2.2,2.6
18069,245,1.7,0.5,2.6,1.3,0.2,2.6,1.4,2.9,1.2,1.4,0.4,2.8,1.4,2.6
18070,236,0.5,1.5,2.2,1.7,0.6,0.7,1.8,1.6,0.3,1.6,1.9,1.3,0.1,0.8
18071,319,1.8,0.6,2.0,1.5,2.5,2.1,1.2,2.5,2.1,1.8,0.8,1.6,2.6,0.9
18072,212,0.7,3.0,2.5,0.8,1.4,1.9,2.5,1.6,0.0,2.4,0.5,2.9,2.7,2.8
18073,246,1.4,1.5,0.3,1.9,2.8,1.3,0.4,1.5,0.2,2.1,1.0,1.7,2.4,2.1
18074,327,1.5,1.7,1.2,3.0,1.6,0.9,0.0,0.8,1.0,2.0,2.1,0.7,2.5,2.5
18075,220,0.9,1.1,2.4,0.1,2.4,1.4,0.2,2.5,2.6,0.3,1.4,0.9,2.4,1.9
18076,252,1.6,0.5,2.8,0.1,0.9,0.4,0.7,0.1,2.7,2.9,1.1,0.1,0.6,1.8
18077,312,0.6,1.1,0.0,2.2,1.4,2.9,2.0,2.5,0.9,2.1,2.5,0.2,0.9,1.3
18078,215,1.5,1.4,0.4,1.6,0.2,2.7,1.0,1.9,3.0,1.8,2.5,0.5,0.6,2.1
18079,216,1.7,2.9,2.4,2.4,2.1,2.8,0.5,2.8,0.6,0.9,2.0,2.7,0.5,1.7
18080,254,2.5,2.7,2.2,0.4,2.0,1.1,2.9,2.3,1.8,1.2,0.3,0.1,2.4,0.7
18081,335,2.1,1.6,0.5,1.1,0.9,0.5,0.4,0.4,2.1,1.3,1.6,0.6,1.9,2.1
18082,253,2.9,2.9,0.8,3.0,2.6,2.2,0.8,2.6,0.5,0.3,2.4,0.8,2.0,0.4
18083,337,1.0,0.6,1.4,0.5,0.0,1.6,2.8,1.8,1.4,2.0,1.0,0.1,0.4,2.0
18084,257,2.9,0.0,1.8,2.2,2.7,1.2,1.9,2.8,1.1,0.4,2.5,1.1,0.2,0.6
18085,255,0.9,0.2,1.4,1.3,0.5,1.6,2.1,2.8,1.1,0.5,1.4,1.7,1.9,1.9
18086,221,2.2,0.6,0.1,2.0,0.1,0.2,1.8,2.9,1.6,0.6,2.7,2.0,2.7,0.1
18087,340,0.1,2.7,2.2,0.4,0.4,2.0,1.7,1.0,0.7,1.5,2.7,2.5,2.9,2.8
18088,222,1.1,1.3,2.4,2.3,2.3,1.5,0.9,1.1,3.0,2.7,2.3,1.7,0.4,1.8
18089,331,2.0,1.7,2.5,1.4,2.7,1.3,1.3,1.3,2.7,2.6,2.9,1.7,0.7,1.8
18090,225,0.7,1.4,1.6,0.4,1.9,0.6,0.0,0.5,1.4,2.9,1.7,1.7,1.1,1.1
18091,260,0.3,1.6,0.9,2.7,0.5,1.8,0.6,0.9,0.9,0.6,0.4,3.0,2.7,0.7
18092,258,2.0,2.8,1.8,1.5,0.4,1.8,0.6,2.8,0.4,2.1,1.3,2.5,2.0,0.5
18093,341,2.3,2.0,2.6,1.0,1.6,1.1,1.4,2.0,1.8,1.0,0.3,1.6,2.3,2.4
18094,224,0.2,0.1,0.3,2.1,1.6,0.1,1.1,0.7,2.6,1.0,0.0,2.9,0.2,0.9
18095,316,2.2,1.2,2.0,1.1,2.8,3.0,3.0,0.8,0.4,1.4,1.4,2.7,2.6,3.0
18096,264,1.3,0.3,1.7,0.7,2.3,1.7,1.4,0.4,2.0,1.9,1.0,1.0,1.7,0.1
18097,265,2.0,1.4,2.2,1.1,1.2,2.5,2.0,1.2,2.2,0.0,2.3,2.7,1.4,0.6
18098,346,0.7,0.7,0.2,0.8,0.4,1.2,2.3,2.4,2.9,1.8,1.0,3.0,0.7,1.3
18099,226,1.5,2.4,0.7,2.2,0.1,1.0,0.2,1.9,1.3,2.3,1.0,1.3,2.3,1.1
18100,271,1.2,0.8,1.6,1.2,1.9,1.3,0.7,0.6,0.5,1.0,0.5,0.0,1.0,0.2
18101,347,2.5,2.2,0.4,0.2,1.2,2.2,3.0,2.3,0.1,1.9,2.0,0.4,0.3,1.8
18102,270,0.2,0.1,0.9,1.1,2.8,0.3,2.5,1.1,1.6,1.9,3.0,0.8,2.0,2.4
18103,227,0.6,1.6,0.3,0.8,2.0,0.5,0.0,1.4,1.2,0.3,1.4,0.3,2.9,1.0
18104,344,2.2,1.1,2.7,1.3,0.6,0.5,0.9,1.2,1.6,1.8,0.3,0.8,2.5,0.6
18105,348,1.2,0.4,1.1,1.4,2.0,1.4,1.2,1.7,2.4,1.6,2.7,2.2,2.4,0.4
18106,266,0.3,0.2,1.8,2.8,2.3,2.6,1.4,1.8,2.3,1.7,1.9,2.2,1.2,1.0
18107,273,1.4,2.4,2.1,2.8,2.1,1.8,2.2,3.0,1.7,2.6,2.2,0.8,1.8,1.1
18108,275,0.2,2.9,0.6,0.0,0.3,2.4,1.1,2.5,2.2,2.3,1.5,1.7,0.7,2.1
18109,274,2.5,0.3,2.3,0.6,1.9,0.7,2.7,0.9,1.4,0.8,0.7,0.2,0.9,0.1
18110,229,0.1,2.5,1.6,1.9,1.7,0.8,0.9,0.8,1.2,1.3,2.2,2.2,2.5,2.8
18111,230,0.8,0.9,1.1,1.6,1.6,0.7,0.7,2.1,1.1,1.9,1.1,0.4,1.3,0.2
18112,353,0.5,3.0,2.9,1.5,2.7,1.8,2.7,2.7,2.1,0.2,0.4,1.8,1.3,2.7
18113,228,2.1,0.9,2.0,0.0,2.2,1.4,1.3,0.7,2.6,2.6,1.0,1.0,2.4,2.6
18114,343,1.2,2.6,1.5,2.8,2.8,2.5,0.5,1.4,1.3,2.2,2.9,1.0,2.7,1.8
18115,350,2.6,2.2,2.0,0.9,0.6,1.5,2.3,1.1,2.4,0.9,0.1,2.7,2.7,2.7
18116,235,2.0,2.0,2.8,2.7,1.6,2.5,1.8,2.0,0.1,1.7,0.5,2.6,2.7,0.5
18117,355,2.4,0.9,2.6,0.8,2.1,1.5,0.9,2.3,0.4,0.2,0.2,2.8,0.6,2.0
18118,282,1.3,1.0,0.1,0.1,0.1,0.5,1.5,2.8,1.9,1.2,0.5,1.7,1.4,2.0
18119,236,0.5,1.5,2.2,1.7,0.6,0.7,1.8,1.6,0.3,1.6,1.9,1.3,0.1,0.8
18120,279,1.6,0.1,1.4,1.1,1.4,1.6,2.4,1.2,0.5,0.7,1.2,1.6,2.3,0.6
18121,277,0.6,1.4,2.0,1.7,1.7,2.7,1.0,0.3,2.3,0.2,2.1,1.0,0.9,1.7
18122,357,2.5,2.8,2.6,2.3,1.4,2.5,1.0,2.7,0.1,1.8,0.1,2.0,1.6,2.8
18123,358,2.5,1.0,1.9,0.2,0.2,2.1,3.0,1.4,1.5,0.7,2.0,0.4,2.7,1.0
18124,356,1.6,2.6,1.5,0.8,0.6,2.9,1.5,0.1,2.1,0.1,0.1,2.2,0.2,0.2
18125,245,1.7,0.5,2.6,1.3,0.2,2.6,1.4,2.9,1.2,1.4,0.4,2.8,1.4,2.6
18126,278,1.0,0.9,0.2,1.8,2.5,2.8,1.0,0.3,2.0,1.2,2.6,1.1,0.0,1.4
18127,361,0.8,1.7,2.5,1.8,2.8,0.4,0.9,1.3,2.7,2.0,2.6,1.6,2.5,1.9
18128,359,0.4,1.6,2.4,1.4,0.9,1.2,1.9,2.6,1.3,1.6,2.0,2.9,0.8,1.3
18129,246,1.4,1.5,0.3,1.9,2.8,1.3,0.4,1.5,0.2,2.1,1.0,1.7,2.4,2.1
18130,362,0.3,2.9,0.8,1.0,1.7,2.7,1.9,2.6,2.2,2.8,0.8,2.8,0.4,2.1
18131,284,0.2,0.5,0.6,3.0,1.3,0.3,1.9,1.8,2.4,1.4,2.1,0.6,1.3,2.7
18132,252,1.6,0.5,2.8,0.1,0.9,0.4,0.7,0.1,2.7,2.9,1.1,0.1,0.6,1.8
18133,250,2.8,0.9,1.3,1.8,0.4,2.7,0.2,0.4,2.7,2.2,0.0,1.3,2.2,2.6
18134,365,0.7,2.5,0.7,1.9,1.2,0.8,0.7,1.6,0.8,0.9,2.8,2.5,0.3,2.2
18135,283,0.8,1.8,2.8,0.7,1.8,1.7,2.7,0.2,1.6,0.2,3.0,0.2,1.1,1.2
18136,369,1.7,2.4,1.9,1.9,1.7,0.9,0.7,0.4,1.0,2.1,0.6,1.5,1.7,1.1
18137,370,0.3,0.4,1.7,2.1,2.6,1.1,2.6,2.9,1.2,1.2,0.1,0.9,2.9,0.1
18138,287,0.8,1.6,2.9,0.5,2.5,1.3,1.7,1.2,1.5,1.1,0.2,2.3,1.9,1.3
18139,286,2.8,2.9,0.7,2.0,1.9,2.7,1.4,0.1,2.3,2.1,1.6,1.6,2.1,0.0
18140,371,0.6,2.5,1.2,2.6,0.9,1.2,2.1,0.5,1.8,0.2,0.2,0.0,1.7,2.9
18141,374,1.5,0.4,2.2,1.2,0.1,1.9,2.2,2.1,0.6,1.2,2.1,0.4,2.6,0.2
18142,255,0.9,0.2,1.4,1.3,0.5,1.6,2.1,2.8,1.1,0.5,1.4,1.7,1.9,1.9
18143,254,2.5,2.7,2.2,0.4,2.0,1.1,2.9,2.3,1.8,1.2,0.3,0.1,2.4,0.7
18144,289,0.7,1.4,1.4,0.1,0.2,0.1,2.8,0.9,0.4,2.8,1.6,2.3,2.1,0.0
18145,253,2.9,2.9,0.8,3.0,2.6,2.2,0.8,2.6,0.5,0.3,2.4,0.8,2.0,0.4
18146,375,0.1,1.3,0.9,1.2,0.6,0.8,0.4,2.1,0.3,1.3,1.0,2.1,0.0,2.3
18147,367,0.3,1.8,2.1,1.8,2.9,0.1,1.6,1.6,0.6,1.0,2.7,0.5,1.5,2.5
18148,291,0.6,1.7,0.4,0.6,0.3,2.3,2.8,2.1,2.5,2.2,1.5,2.4,0.8,2.6
18149,288,0.2,1.6,1.0,0.5,2.7,2.1,1.3,2.4,0.5,0.6,2.4,0.2,2.6,0.8
18150,292,2.8,2.2,0.8,2.9,3.0,2.5,2.0,0.6,1.7,1.7,1.9,0.3,2.0,2.9
18151,378,2.3,0.2,2.9,1.6,1.5,2.0,0.7,1.7,1.7,2.6,2.1,1.5,0.1,1.5
18152,380,2.3,1.3,1.1,0.5,2.3,0.6,0.7,2.2,2.3,0.8,2.3,2.2,0.6,0.7
18153,293,2.2,2.6,2.0,0.9,2.7,1.2,0.7,1.7,3.0,1.7,1.9,1.9,1.5,2.6
18154,373,0.2,2.1,0.6,1.9,1.8,1.4,0.1,1.4,2.6,2.2,2.4,1.5,2.9,3.0
18155,264,1.3,0.3,1.7,0.7,2.3,1.7,1.4,0.4,2.0,1.9,1.0,1.0,1.7,0.1
18156,258,2.0,2.8,1.8,1.5,0.4,1.8,0.6,2.8,0.4,2.1,1.3,2.5,2.0,0.5
18157,260,0.3,1.6,0.9,2.7,0.5,1.8,0.6,0.9,0.9,0.6,0.4,3.0,2.7,0.7
18158,257,2.9,0.0,1.8,2.2,2.7,1.2,1.9,2.8,1.1,0.4,2.5,1.1,0.2,0.6
18159,383,0.8,0.3,1.3,0.5,2.6,1.9,0.7,2.2,0.7,2.6,1.5,1.1,0.2,2.8
18160,376,1.4,2.9,0.3,1.5,2.4,2.1,1.5,0.2,1.6,1.9,0.7,1.2,0.0,2.9
18161,294,2.7,0.2,0.4,1.6,2.8,2.0,1.4,2.7,0.4,1.0,1.7,0.7,1.1,3.0
18162,295,1.2,1.9,1.8,2.3,1.9,1.6,1.6,2.6,0.1,0.4,2.9,0.1,2.6,1.4
18163,297,0.2,2.1,1.8,0.7,0.6,2.1,1.8,0.4,2.8,2.5,1.1,2.6,1.2,0.5
18164,386,2.5,2.4,3.0,2.9,1.8,1.9,1.6,0.1,1.9,2.1,1.5,0.6,1.2,1.5
18165,296,1.4,1.8,0.6,2.7,2.6,1.6,2.4,1.6,1.5,1.3,1.3,1.5,1.4,2.5
18166,387,2.6,0.5,2.0,0.3,1.9,0.2,0.3,1.9,2.1,0.7,0.7,0.7,2.9,2.6
18167,271,1.2,0.8,1.6,1.2,1.9,1.3,0.7,0.6,0.5,1.0,0.5,0.0,1.0,0.2
18168,265,2.0,1.4,2.2,1.1,1.2,2.5,2.0,1.2,2.2,0.0,2.3,2.7,1.4,0.6
18169,266,0.3,0.2,1.8,2.8,2.3,2.6,1.4,1.8,2.3,1.7,1.9,2.2,1.2,1.0
18170,388,2.4,1.9,1.6,1.2,2.3,0.7,2.0,2.3,2.3,1.0,0.1,1.5,1.9,1.2
18171,270,0.2,0.1,0.9,1.1,2.8,0.3,2.5,1.1,1.6,1.9,3.0,0.8,2.0,2.4
18172,389,1.2,0.1,2.7,2.9,0.5,2.2,2.4,2.3,2.5,1.5,1.4,2.4,0.9,0.6
18173,300,1.9,0.6,1.4,0.9,2.4,1.4,2.1,1.2,1.8,1.8,1.2,1.1,0.5,2.7
18174,302,1.7,0.0,1.2,2.3,1.5,1.9,2.8,0.1,0.2,2.9,1.2,0.8,2.8,0.3
18175,384,2.9,1.1,0.1,0.6,2.3,0.7,2.4,1.7,2.3,0.5,0.9,1.9,0.1,1.8
